data,temperatura,quantidade_vendida
2024-06-21,29.1,12
2024-06-21,38.8,18
2024-06-21,29.7,17
2024-06-21,38.6,20
2024-06-21,30.3,14
2024-06-21,35.8,20
2024-06-22,33.8,15
2024-06-22,30.9,4
2024-06-22,20.6,4
2024-06-22,21.0,5
2024-06-22,39.0,23
2024-06-22,21.9,5
2024-06-22,29.8,18
2024-06-22,29.9,20
2024-06-22,37.3,26
2024-06-22,23.1,5
2024-06-23,37.1,28
2024-06-23,39.9,25
2024-06-23,35.7,11
2024-06-23,30.3,19
2024-06-23,33.8,14
2024-06-23,37.5,21
2024-06-23,20.4,6
2024-06-23,38.7,26
2024-06-23,32.7,17
2024-06-23,40.0,19
2024-06-24,32.2,6
2024-06-24,39.1,17
2024-06-24,22.4,14
2024-06-24,22.9,6
2024-06-24,24.4,5
2024-06-24,23.0,14
2024-06-24,38.5,28
2024-06-24,23.1,6
2024-06-24,27.0,7
2024-06-24,32.9,15
2024-06-25,23.4,6
2024-06-25,23.4,2
2024-06-25,25.4,9
2024-06-25,24.4,12
2024-06-25,20.1,13
2024-06-25,23.0,17
2024-06-25,36.2,27
2024-06-25,21.9,10
2024-06-25,34.8,21
2024-06-25,28.0,8
2024-06-26,27.6,11
2024-06-26,28.5,14
2024-06-26,33.6,20
2024-06-26,22.6,13
2024-06-26,25.8,3
2024-06-26,27.6,11
2024-06-26,30.8,13
2024-06-26,22.6,3
2024-06-26,38.5,28
2024-06-26,20.4,6
2024-06-27,34.3,12
2024-06-27,27.4,14
2024-06-27,34.2,20
2024-06-27,33.3,19
2024-06-27,30.2,15
2024-06-27,25.2,14
2024-06-27,38.3,18
2024-06-27,32.0,21
2024-06-27,28.5,27
2024-06-27,36.3,22
2024-06-28,38.0,34
2024-06-28,35.1,29
2024-06-28,35.4,12
2024-06-28,27.2,12
2024-06-28,22.0,12
2024-06-28,36.9,25
2024-06-28,33.1,20
2024-06-28,26.4,11
2024-06-28,26.0,3
2024-06-28,26.5,9
2024-06-29,22.5,12
2024-06-29,39.0,18
2024-06-29,20.2,4
2024-06-29,38.8,38
2024-06-29,36.1,14
2024-06-29,20.2,8
2024-06-29,26.6,8
2024-06-29,35.6,14
2024-06-29,32.0,23
2024-06-29,26.3,10
2024-06-30,37.9,29
2024-06-30,25.8,8
2024-06-30,33.8,14
2024-06-30,31.2,6
2024-06-30,37.1,20
2024-06-30,26.2,1
2024-06-30,36.9,18
2024-06-30,36.9,23
2024-06-30,38.9,34
2024-06-30,39.9,24
2024-07-01,20.7,2
2024-07-01,27.5,13
2024-07-01,30.7,14
2024-07-01,28.0,8
2024-07-01,35.0,31
2024-07-01,38.0,19
2024-07-01,35.2,26
2024-07-01,31.8,9
2024-07-01,30.3,18
2024-07-01,27.2,12
2024-07-02,39.6,25
2024-07-02,25.6,10
2024-07-02,24.4,5
2024-07-02,32.8,27
2024-07-02,28.7,14
2024-07-02,25.0,8
2024-07-02,38.5,20
2024-07-02,20.3,6
2024-07-02,35.8,17
2024-07-02,24.4,10
2024-07-03,33.9,25
2024-07-03,26.6,15
2024-07-03,33.4,23
2024-07-03,28.6,7
2024-07-03,31.3,14
2024-07-03,38.7,19
2024-07-03,31.7,14
2024-07-03,31.6,20
2024-07-03,32.8,12
2024-07-03,33.3,15
2024-07-04,35.4,14
2024-07-04,35.2,18
2024-07-04,31.2,8
2024-07-04,27.0,6
2024-07-04,24.0,10
2024-07-04,35.1,21
2024-07-04,20.8,10
2024-07-04,36.6,16
2024-07-04,30.8,12
2024-07-04,28.9,14
2024-07-05,26.5,17
2024-07-05,38.5,23
2024-07-05,32.6,22
2024-07-05,35.9,21
2024-07-05,23.4,4
2024-07-05,28.9,7
2024-07-05,23.0,8
2024-07-05,29.7,18
2024-07-05,25.0,10
2024-07-05,31.3,14
2024-07-06,31.3,4
2024-07-06,32.2,26
2024-07-06,36.8,28
2024-07-06,39.0,28
2024-07-06,37.5,22
2024-07-06,34.4,25
2024-07-06,39.5,27
2024-07-06,32.0,16
2024-07-06,29.5,8
2024-07-06,30.4,17
2024-07-07,37.6,19
2024-07-07,23.0,0
2024-07-07,37.6,16
2024-07-07,35.3,23
2024-07-07,28.9,23
2024-07-07,23.4,14
2024-07-07,25.3,6
2024-07-07,29.8,16
2024-07-07,22.5,16
2024-07-07,21.0,0
2024-07-08,25.3,14
2024-07-08,31.8,15
2024-07-08,29.4,17
2024-07-08,38.7,15
2024-07-08,36.8,11
2024-07-08,20.2,8
2024-07-08,20.4,0
2024-07-08,24.5,7
2024-07-08,21.6,10
2024-07-08,21.1,1
2024-07-09,24.8,16
2024-07-09,21.7,0
2024-07-09,24.4,5
2024-07-09,20.6,3
2024-07-09,38.9,27
2024-07-09,23.9,9
2024-07-09,37.8,20
2024-07-09,25.2,2
2024-07-09,36.5,23
2024-07-09,22.9,7
2024-07-10,36.8,24
2024-07-10,30.5,14
2024-07-10,21.3,11
2024-07-10,28.7,11
2024-07-10,30.7,15
2024-07-10,35.4,14
2024-07-10,36.2,27
2024-07-10,26.8,9
2024-07-10,34.2,15
2024-07-10,38.6,26
2024-07-11,38.4,22
2024-07-11,20.4,0
2024-07-11,25.8,8
2024-07-11,20.6,0
2024-07-11,22.1,0
2024-07-11,20.9,8
2024-07-11,30.0,12
2024-07-11,30.4,7
2024-07-11,33.5,14
2024-07-11,30.1,13
2024-07-12,21.8,12
2024-07-12,27.5,14
2024-07-12,22.3,9
2024-07-12,38.7,20
2024-07-12,20.2,0
2024-07-12,31.7,11
2024-07-12,24.6,19
2024-07-12,27.2,21
2024-07-12,21.1,7
2024-07-12,23.5,4
2024-07-13,22.8,8
2024-07-13,30.4,13
2024-07-13,24.7,7
2024-07-13,24.8,17
2024-07-13,27.5,14
2024-07-13,32.7,30
2024-07-13,36.4,24
2024-07-13,30.9,5
2024-07-13,28.8,8
2024-07-13,33.1,30
2024-07-14,23.3,9
2024-07-14,27.5,16
2024-07-14,20.0,2
2024-07-14,31.5,18
2024-07-14,20.7,1
2024-07-14,24.1,11
2024-07-14,31.7,16
2024-07-14,35.3,27
2024-07-14,24.5,15
2024-07-14,33.3,24
2024-07-15,36.0,20
2024-07-15,31.5,8
2024-07-15,22.3,10
2024-07-15,33.1,9
2024-07-15,32.1,22
2024-07-15,23.9,3
2024-07-15,37.4,25
2024-07-15,27.4,12
2024-07-15,27.5,19
2024-07-15,26.0,17
2024-07-16,22.6,15
2024-07-16,24.5,0
2024-07-16,25.2,4
2024-07-16,33.9,16
2024-07-16,32.0,18
2024-07-16,31.6,25
2024-07-16,32.5,19
2024-07-16,28.9,10
2024-07-16,32.5,11
2024-07-16,27.4,6
2024-07-17,36.8,23
2024-07-17,35.8,13
2024-07-17,33.2,8
2024-07-17,28.0,17
2024-07-17,22.6,4
2024-07-17,27.8,14
2024-07-17,23.2,9
2024-07-17,28.9,9
2024-07-17,35.2,17
2024-07-17,28.8,1
2024-07-18,24.8,16
2024-07-18,26.2,21
2024-07-18,35.5,15
2024-07-18,32.8,20
2024-07-18,35.2,20
2024-07-18,26.0,10
2024-07-18,29.2,8
2024-07-18,35.8,13
2024-07-18,32.9,19
2024-07-18,27.6,17
2024-07-19,35.4,14
2024-07-19,30.5,21
2024-07-19,25.2,11
2024-07-19,33.8,25
2024-07-19,22.8,6
2024-07-19,37.5,20
2024-07-19,32.3,14
2024-07-19,35.5,24
2024-07-19,37.4,15
2024-07-19,23.1,2
2024-07-20,27.6,10
2024-07-20,21.0,1
2024-07-20,24.1,7
2024-07-20,29.7,18
2024-07-20,31.1,10
2024-07-20,31.9,12
2024-07-20,20.6,6
2024-07-20,37.5,22
2024-07-20,34.0,16
2024-07-20,39.0,18
2024-07-21,20.3,4
2024-07-21,37.4,17
2024-07-21,26.9,9
2024-07-21,23.7,7
2024-07-21,30.9,10
2024-07-21,25.6,11
2024-07-21,36.1,14
2024-07-21,29.5,15
2024-07-21,23.1,6
2024-07-21,27.0,6
2024-07-22,29.7,21
2024-07-22,23.3,8
2024-07-22,36.9,20
2024-07-22,35.7,27
2024-07-22,27.0,10
2024-07-22,26.1,9
2024-07-22,32.0,11
2024-07-22,20.0,7
2024-07-22,26.3,0
2024-07-22,33.4,21
2024-07-23,29.1,16
2024-07-23,21.6,8
2024-07-23,20.6,3
2024-07-23,38.4,22
2024-07-23,36.2,18
2024-07-23,35.8,19
2024-07-23,28.0,13
2024-07-23,37.9,21
2024-07-23,33.9,12
2024-07-23,25.0,4
2024-07-24,24.3,13
2024-07-24,21.5,3
2024-07-24,20.7,0
2024-07-24,21.2,8
2024-07-24,25.0,18
2024-07-24,23.2,8
2024-07-24,21.9,10
2024-07-24,39.4,19
2024-07-24,37.3,16
2024-07-24,30.0,19
2024-07-25,26.0,11
2024-07-25,31.6,24
2024-07-25,37.4,21
2024-07-25,24.3,11
2024-07-25,24.0,6
2024-07-25,29.2,14
2024-07-25,37.9,15
2024-07-25,31.8,22
2024-07-25,36.1,23
2024-07-25,22.0,7
2024-07-26,22.7,19
2024-07-26,28.1,12
2024-07-26,20.3,2
2024-07-26,23.6,7
2024-07-26,32.5,23
2024-07-26,37.8,16
2024-07-26,31.5,28
2024-07-26,21.5,0
2024-07-26,31.8,14
2024-07-26,29.1,11
2024-07-27,34.7,15
2024-07-27,33.3,20
2024-07-27,28.7,10
2024-07-27,27.9,10
2024-07-27,36.6,24
2024-07-27,37.7,21
2024-07-27,26.5,15
2024-07-27,20.8,0
2024-07-27,31.6,16
2024-07-27,22.1,13
2024-07-28,23.2,11
2024-07-28,20.5,3
2024-07-28,25.0,16
2024-07-28,28.8,17
2024-07-28,35.2,11
2024-07-28,24.4,20
2024-07-28,33.9,19
2024-07-28,38.9,27
2024-07-28,20.3,0
2024-07-28,39.3,29
2024-07-29,24.3,13
2024-07-29,36.3,12
2024-07-29,39.4,23
2024-07-29,33.7,16
2024-07-29,31.5,18
2024-07-29,35.6,19
2024-07-29,31.9,17
2024-07-29,23.6,14
2024-07-29,31.5,7
2024-07-29,24.2,8
2024-07-30,35.2,23
2024-07-30,29.8,21
2024-07-30,26.1,12
2024-07-30,37.0,27
2024-07-30,35.4,11
2024-07-30,31.4,10
2024-07-30,35.3,20
2024-07-30,37.9,27
2024-07-30,30.6,16
2024-07-30,25.6,8
2024-07-31,37.0,19
2024-07-31,38.7,21
2024-07-31,33.7,8
2024-07-31,32.3,7
2024-07-31,30.1,15
2024-07-31,29.9,15
2024-07-31,33.3,19
2024-07-31,37.1,20
2024-07-31,25.9,1
2024-07-31,25.3,6
2024-08-01,21.9,1
2024-08-01,28.9,17
2024-08-01,36.5,25
2024-08-01,31.9,10
2024-08-01,28.8,15
2024-08-01,32.4,15
2024-08-01,37.9,23
2024-08-01,37.0,19
2024-08-01,39.6,27
2024-08-01,23.5,0
2024-08-02,31.8,18
2024-08-02,34.3,21
2024-08-02,27.1,14
2024-08-02,25.8,3
2024-08-02,30.8,12
2024-08-02,32.9,14
2024-08-02,21.5,9
2024-08-02,26.8,23
2024-08-02,36.2,13
2024-08-02,27.5,12
2024-08-03,32.1,9
2024-08-03,32.8,10
2024-08-03,26.9,13
2024-08-03,35.5,21
2024-08-03,25.0,17
2024-08-03,39.0,27
2024-08-03,32.5,14
2024-08-03,39.9,29
2024-08-03,28.8,8
2024-08-03,36.2,23
2024-08-04,33.6,20
2024-08-04,24.0,12
2024-08-04,37.4,23
2024-08-04,35.0,13
2024-08-04,20.7,0
2024-08-04,34.9,19
2024-08-04,38.2,26
2024-08-04,39.2,25
2024-08-04,23.1,3
2024-08-04,20.6,0
2024-08-05,38.8,22
2024-08-05,21.1,3
2024-08-05,26.7,14
2024-08-05,25.0,17
2024-08-05,36.9,28
2024-08-05,28.7,11
2024-08-05,34.2,19
2024-08-05,34.1,12
2024-08-05,36.8,26
2024-08-05,20.0,0
2024-08-06,34.1,23
2024-08-06,34.6,27
2024-08-06,23.1,11
2024-08-06,26.0,15
2024-08-06,22.5,3
2024-08-06,30.0,15
2024-08-06,24.1,0
2024-08-06,29.1,14
2024-08-06,32.5,18
2024-08-06,36.6,18
2024-08-07,31.3,13
2024-08-07,27.1,8
2024-08-07,21.2,6
2024-08-07,35.3,19
2024-08-07,28.8,18
2024-08-07,25.6,13
2024-08-07,20.3,8
2024-08-07,34.4,22
2024-08-07,39.0,21
2024-08-07,24.2,13
2024-08-08,35.5,14
2024-08-08,27.3,2
2024-08-08,33.3,21
2024-08-08,36.4,13
2024-08-08,33.7,18
2024-08-08,28.2,5
2024-08-08,35.8,22
2024-08-08,24.0,12
2024-08-08,29.0,11
2024-08-08,35.8,15
2024-08-09,30.3,11
2024-08-09,28.8,15
2024-08-09,23.1,17
2024-08-09,29.9,9
2024-08-09,31.0,10
2024-08-09,22.8,14
2024-08-09,27.6,12
2024-08-09,21.4,1
2024-08-09,22.7,10
2024-08-09,30.8,18
2024-08-10,30.2,18
2024-08-10,32.1,11
2024-08-10,32.3,21
2024-08-10,39.9,24
2024-08-10,39.5,23
2024-08-10,21.6,7
2024-08-10,36.9,25
2024-08-10,30.0,20
2024-08-10,38.4,34
2024-08-10,38.8,22
2024-08-11,34.2,21
2024-08-11,38.4,21
2024-08-11,36.5,14
2024-08-11,25.7,13
2024-08-11,25.8,0
2024-08-11,23.3,4
2024-08-11,36.9,23
2024-08-11,33.5,18
2024-08-11,38.7,17
2024-08-11,35.0,13
2024-08-12,31.7,16
2024-08-12,23.8,8
2024-08-12,36.7,22
2024-08-12,34.0,26
2024-08-12,27.2,15
2024-08-12,20.3,1
2024-08-12,35.6,17
2024-08-12,23.0,7
2024-08-12,34.6,25
2024-08-12,24.6,18
2024-08-13,25.1,4
2024-08-13,36.1,24
2024-08-13,30.6,14
2024-08-13,35.0,21
2024-08-13,25.3,11
2024-08-13,28.8,18
2024-08-13,21.3,8
2024-08-13,27.0,3
2024-08-13,33.6,23
2024-08-13,28.6,13
2024-08-14,20.1,6
2024-08-14,26.7,9
2024-08-14,36.4,27
2024-08-14,20.7,0
2024-08-14,27.5,12
2024-08-14,26.3,9
2024-08-14,22.0,17
2024-08-14,36.7,31
2024-08-14,28.5,28
2024-08-14,39.6,28
2024-08-15,23.7,2
2024-08-15,35.4,17
2024-08-15,30.0,17
2024-08-15,34.1,24
2024-08-15,35.0,21
2024-08-15,23.7,8
2024-08-15,25.5,11
2024-08-15,26.1,11
2024-08-15,37.5,19
2024-08-15,31.6,12
2024-08-16,38.3,16
2024-08-16,36.7,19
2024-08-16,20.9,2
2024-08-16,23.0,4
2024-08-16,29.8,20
2024-08-16,25.1,0
2024-08-16,39.5,23
2024-08-16,34.0,10
2024-08-16,20.7,4
2024-08-16,21.8,5
2024-08-17,26.6,10
2024-08-17,23.7,14
2024-08-17,25.3,14
2024-08-17,29.7,20
2024-08-17,35.3,14
2024-08-17,28.8,17
2024-08-17,22.4,3
2024-08-17,21.8,19
2024-08-17,22.6,20
2024-08-17,36.2,24
2024-08-18,27.3,12
2024-08-18,31.2,21
2024-08-18,20.4,5
2024-08-18,32.5,14
2024-08-18,29.1,11
2024-08-18,24.1,9
2024-08-18,35.9,21
2024-08-18,26.4,10
2024-08-18,37.4,22
2024-08-18,26.8,9
2024-08-19,24.1,5
2024-08-19,35.4,29
2024-08-19,27.9,12
2024-08-19,21.3,10
2024-08-19,34.6,17
2024-08-19,32.5,16
2024-08-19,28.7,13
2024-08-19,39.1,16
2024-08-19,39.5,22
2024-08-19,24.8,2
2024-08-20,37.8,21
2024-08-20,25.3,3
2024-08-20,37.9,25
2024-08-20,36.5,15
2024-08-20,27.9,16
2024-08-20,36.6,17
2024-08-20,35.7,18
2024-08-20,37.7,16
2024-08-20,29.7,21
2024-08-20,27.1,5
2024-08-21,35.0,19
2024-08-21,20.3,1
2024-08-21,22.8,5
2024-08-21,34.8,14
2024-08-21,34.6,28
2024-08-21,35.5,15
2024-08-21,33.4,15
2024-08-21,28.6,18
2024-08-21,20.9,16
2024-08-21,30.3,21
2024-08-22,21.9,12
2024-08-22,27.1,4
2024-08-22,34.1,22
2024-08-22,34.6,13
2024-08-22,30.5,9
2024-08-22,37.7,18
2024-08-22,35.8,20
2024-08-22,30.2,10
2024-08-22,27.3,9
2024-08-22,37.7,24
2024-08-23,26.8,17
2024-08-23,35.4,19
2024-08-23,39.7,17
2024-08-23,27.7,12
2024-08-23,23.7,3
2024-08-23,23.0,8
2024-08-23,34.8,19
2024-08-23,34.9,19
2024-08-23,29.9,8
2024-08-23,30.5,13
2024-08-24,21.4,12
2024-08-24,26.3,13
2024-08-24,23.5,16
2024-08-24,20.2,0
2024-08-24,22.9,0
2024-08-24,37.2,21
2024-08-24,24.5,12
2024-08-24,27.7,14
2024-08-24,39.0,23
2024-08-24,26.2,26
2024-08-25,27.7,10
2024-08-25,21.6,18
2024-08-25,34.0,17
2024-08-25,28.7,9
2024-08-25,26.7,13
2024-08-25,36.1,20
2024-08-25,38.9,15
2024-08-25,36.3,27
2024-08-25,22.3,4
2024-08-25,24.2,20
2024-08-26,23.3,7
2024-08-26,26.4,11
2024-08-26,36.7,20
2024-08-26,28.2,16
2024-08-26,31.3,16
2024-08-26,38.4,24
2024-08-26,25.3,7
2024-08-26,38.6,16
2024-08-26,20.8,12
2024-08-26,29.1,15
2024-08-27,38.1,18
2024-08-27,32.2,7
2024-08-27,21.0,2
2024-08-27,30.4,18
2024-08-27,27.9,24
2024-08-27,29.2,13
2024-08-27,32.7,26
2024-08-27,33.0,26
2024-08-27,35.9,18
2024-08-27,22.1,6
2024-08-28,35.1,20
2024-08-28,39.1,26
2024-08-28,29.9,14
2024-08-28,30.0,12
2024-08-28,37.6,32
2024-08-28,38.3,22
2024-08-28,33.4,12
2024-08-28,33.1,17
2024-08-28,38.2,25
2024-08-28,21.3,11
2024-08-29,28.3,9
2024-08-29,23.9,8
2024-08-29,32.9,14
2024-08-29,34.0,19
2024-08-29,20.2,5
2024-08-29,37.0,23
2024-08-29,29.3,16
2024-08-29,28.6,13
2024-08-29,29.2,18
2024-08-29,35.8,22
2024-08-30,26.6,9
2024-08-30,39.1,20
2024-08-30,25.0,16
2024-08-30,37.7,28
2024-08-30,28.0,0
2024-08-30,34.9,15
2024-08-30,30.3,6
2024-08-30,25.8,2
2024-08-30,35.7,25
2024-08-30,35.1,14
2024-08-31,25.7,5
2024-08-31,20.2,7
2024-08-31,24.0,7
2024-08-31,28.3,10
2024-08-31,35.5,21
2024-08-31,33.0,20
2024-08-31,28.5,15
2024-08-31,38.8,29
2024-08-31,37.5,16
2024-08-31,38.4,32
2024-09-01,31.1,23
2024-09-01,35.1,23
2024-09-01,33.9,23
2024-09-01,33.7,21
2024-09-01,24.7,10
2024-09-01,27.2,16
2024-09-01,37.2,18
2024-09-01,25.1,7
2024-09-01,30.7,8
2024-09-01,38.4,23
2024-09-02,38.2,24
2024-09-02,27.7,17
2024-09-02,39.5,24
2024-09-02,30.5,9
2024-09-02,35.3,26
2024-09-02,36.8,10
2024-09-02,24.9,10
2024-09-02,20.4,3
2024-09-02,23.8,10
2024-09-02,38.8,26
2024-09-03,28.7,7
2024-09-03,39.6,22
2024-09-03,27.2,11
2024-09-03,25.0,9
2024-09-03,37.1,20
2024-09-03,21.4,3
2024-09-03,35.3,27
2024-09-03,39.9,19
2024-09-03,33.1,10
2024-09-03,32.9,20
2024-09-04,35.9,14
2024-09-04,26.2,1
2024-09-04,38.4,27
2024-09-04,24.6,12
2024-09-04,29.1,17
2024-09-04,27.8,18
2024-09-04,23.4,0
2024-09-04,22.6,6
2024-09-04,36.6,18
2024-09-04,30.2,12
2024-09-05,30.1,7
2024-09-05,22.8,10
2024-09-05,30.1,10
2024-09-05,29.3,17
2024-09-05,36.4,23
2024-09-05,21.1,4
2024-09-05,38.9,17
2024-09-05,36.8,15
2024-09-05,28.1,20
2024-09-05,27.9,22
2024-09-06,32.6,12
2024-09-06,36.0,21
2024-09-06,20.1,9
2024-09-06,30.4,11
2024-09-06,30.1,21
2024-09-06,22.0,8
2024-09-06,28.0,18
2024-09-06,28.9,23
2024-09-06,28.5,20
2024-09-06,28.5,16
2024-09-07,32.0,11
2024-09-07,23.2,4
2024-09-07,25.8,11
2024-09-07,33.6,17
2024-09-07,28.2,17
2024-09-07,36.5,26
2024-09-07,37.0,29
2024-09-07,31.7,16
2024-09-07,33.9,16
2024-09-07,21.9,3
2024-09-08,38.4,35
2024-09-08,28.2,17
2024-09-08,20.5,4
2024-09-08,33.7,24
2024-09-08,30.0,17
2024-09-08,25.6,7
2024-09-08,37.0,18
2024-09-08,25.1,10
2024-09-08,35.0,27
2024-09-08,20.3,2
2024-09-09,28.6,13
2024-09-09,33.2,11
2024-09-09,38.1,27
2024-09-09,28.2,2
2024-09-09,22.5,4
2024-09-09,32.3,30
2024-09-09,30.2,13
2024-09-09,34.0,14
2024-09-09,36.0,19
2024-09-09,39.4,24
2024-09-10,38.9,18
2024-09-10,24.5,11
2024-09-10,34.6,26
2024-09-10,26.0,15
2024-09-10,29.4,9
2024-09-10,32.5,5
2024-09-10,38.6,25
2024-09-10,29.2,9
2024-09-10,24.4,4
2024-09-10,32.7,22
2024-09-11,31.7,20
2024-09-11,37.9,22
2024-09-11,28.5,7
2024-09-11,31.1,15
2024-09-11,33.2,12
2024-09-11,21.4,7
2024-09-11,39.6,19
2024-09-11,21.6,3
2024-09-11,23.6,9
2024-09-11,39.0,22
2024-09-12,33.8,22
2024-09-12,23.3,8
2024-09-12,20.2,3
2024-09-12,25.7,14
2024-09-12,21.0,11
2024-09-12,27.4,12
2024-09-12,35.3,26
2024-09-12,23.7,10
2024-09-12,23.3,4
2024-09-12,21.4,0
2024-09-13,34.1,18
2024-09-13,33.2,13
2024-09-13,39.5,21
2024-09-13,24.1,0
2024-09-13,31.6,23
2024-09-13,37.9,27
2024-09-13,30.4,18
2024-09-13,25.0,11
2024-09-13,38.7,28
2024-09-13,26.0,11
2024-09-14,36.5,19
2024-09-14,28.0,18
2024-09-14,21.4,4
2024-09-14,34.3,21
2024-09-14,27.7,3
2024-09-14,36.2,23
2024-09-14,37.1,27
2024-09-14,28.0,16
2024-09-14,21.2,6
2024-09-14,24.5,8
2024-09-15,28.5,13
2024-09-15,32.4,17
2024-09-15,29.1,7
2024-09-15,31.7,25
2024-09-15,29.7,14
2024-09-15,34.5,21
2024-09-15,32.7,17
2024-09-15,38.7,21
2024-09-15,21.8,8
2024-09-15,30.8,11
2024-09-16,26.3,6
2024-09-16,22.8,11
2024-09-16,38.1,23
2024-09-16,20.9,5
2024-09-16,27.3,17
2024-09-16,22.1,11
2024-09-16,37.0,19
2024-09-16,20.0,7
2024-09-16,21.8,3
2024-09-16,27.0,9
2024-09-17,26.5,11
2024-09-17,36.4,18
2024-09-17,32.5,18
2024-09-17,32.9,9
2024-09-17,22.5,11
2024-09-17,32.5,17
2024-09-17,23.5,8
2024-09-17,21.7,7
2024-09-17,31.6,18
2024-09-17,30.1,15
2024-09-18,29.6,10
2024-09-18,22.2,12
2024-09-18,25.0,10
2024-09-18,24.5,4
2024-09-18,23.8,7
2024-09-18,30.9,20
2024-09-18,24.4,1
2024-09-18,23.9,12
2024-09-18,36.7,26
2024-09-18,37.5,25
2024-09-19,32.0,17
2024-09-19,25.5,9
2024-09-19,39.9,29
2024-09-19,24.6,11
2024-09-19,35.9,12
2024-09-19,26.8,9
2024-09-19,38.2,24
2024-09-19,24.3,9
2024-09-19,24.9,15
2024-09-19,34.5,21
2024-09-20,38.8,23
2024-09-20,24.3,10
2024-09-20,33.2,17
2024-09-20,34.6,15
2024-09-20,20.9,0
2024-09-20,32.4,16
2024-09-20,36.4,10
2024-09-20,32.1,19
2024-09-20,27.2,14
2024-09-20,22.5,0
2024-09-21,26.5,11
2024-09-21,28.3,12
2024-09-21,32.7,21
2024-09-21,31.7,15
2024-09-21,30.1,24
2024-09-21,31.8,17
2024-09-21,37.7,33
2024-09-21,35.7,22
2024-09-21,33.8,29
2024-09-21,24.5,15
2024-09-22,26.7,17
2024-09-22,29.7,17
2024-09-22,35.9,18
2024-09-22,23.5,9
2024-09-22,30.2,14
2024-09-22,24.6,5
2024-09-22,38.8,26
2024-09-22,20.1,1
2024-09-22,24.9,12
2024-09-22,37.6,23
2024-09-23,20.8,3
2024-09-23,37.2,21
2024-09-23,26.4,6
2024-09-23,26.6,14
2024-09-23,35.6,31
2024-09-23,34.8,15
2024-09-23,25.5,8
2024-09-23,33.7,16
2024-09-23,27.4,0
2024-09-23,39.4,14
2024-09-24,21.5,3
2024-09-24,24.3,13
2024-09-24,38.6,14
2024-09-24,33.6,11
2024-09-24,29.8,0
2024-09-24,37.1,26
2024-09-24,20.6,0
2024-09-24,29.8,13
2024-09-24,38.4,25
2024-09-24,28.3,20
2024-09-25,26.3,15
2024-09-25,39.5,21
2024-09-25,36.5,26
2024-09-25,28.3,12
2024-09-25,36.7,17
2024-09-25,27.3,9
2024-09-25,37.7,10
2024-09-25,32.8,20
2024-09-25,36.4,17
2024-09-25,38.0,24
2024-09-26,34.2,13
2024-09-26,27.5,14
2024-09-26,24.5,4
2024-09-26,26.5,19
2024-09-26,35.6,17
2024-09-26,23.0,14
2024-09-26,27.2,13
2024-09-26,32.5,17
2024-09-26,28.3,19
2024-09-26,38.7,27
2024-09-27,24.9,7
2024-09-27,26.4,8
2024-09-27,21.8,7
2024-09-27,38.2,20
2024-09-27,26.9,18
2024-09-27,23.2,9
2024-09-27,32.2,9
2024-09-27,25.5,6
2024-09-27,23.4,11
2024-09-27,30.4,23
2024-09-28,34.7,24
2024-09-28,39.7,31
2024-09-28,23.9,8
2024-09-28,24.8,16
2024-09-28,24.6,11
2024-09-28,29.7,13
2024-09-28,39.2,31
2024-09-28,34.4,20
2024-09-28,31.3,21
2024-09-28,35.3,22
2024-09-29,20.4,6
2024-09-29,37.4,29
2024-09-29,20.9,2
2024-09-29,36.3,27
2024-09-29,28.1,19
2024-09-29,29.8,11
2024-09-29,24.3,21
2024-09-29,26.2,9
2024-09-29,29.0,18
2024-09-29,24.4,20
2024-09-30,25.2,5
2024-09-30,29.6,10
2024-09-30,33.6,11
2024-09-30,34.9,22
2024-09-30,36.5,13
2024-09-30,39.7,25
2024-09-30,39.9,25
2024-09-30,27.1,6
2024-09-30,20.0,0
2024-09-30,33.6,20
2024-10-01,24.0,7
2024-10-01,22.6,8
2024-10-01,34.6,17
2024-10-01,21.8,11
2024-10-01,34.4,10
2024-10-01,20.5,5
2024-10-01,39.6,29
2024-10-01,24.1,2
2024-10-01,29.7,20
2024-10-01,32.8,24
2024-10-02,33.3,22
2024-10-02,30.8,14
2024-10-02,26.8,17
2024-10-02,31.8,16
2024-10-02,30.5,20
2024-10-02,28.7,10
2024-10-02,26.2,13
2024-10-02,21.7,7
2024-10-02,32.5,27
2024-10-02,38.5,21
2024-10-03,36.8,16
2024-10-03,22.1,17
2024-10-03,22.4,7
2024-10-03,20.9,6
2024-10-03,32.3,17
2024-10-03,38.4,24
2024-10-03,25.0,9
2024-10-03,36.4,11
2024-10-03,38.9,22
2024-10-03,37.0,20
2024-10-04,37.9,23
2024-10-04,28.2,17
2024-10-04,28.6,16
2024-10-04,37.3,23
2024-10-04,24.8,12
2024-10-04,20.3,5
2024-10-04,34.2,13
2024-10-04,33.2,11
2024-10-04,34.6,19
2024-10-04,21.8,10
2024-10-05,31.0,18
2024-10-05,31.7,16
2024-10-05,21.8,7
2024-10-05,23.5,5
2024-10-05,22.0,14
2024-10-05,26.7,10
2024-10-05,31.3,16
2024-10-05,27.3,11
2024-10-05,33.7,14
2024-10-05,23.1,17
2024-10-06,29.9,8
2024-10-06,24.1,0
2024-10-06,28.7,20
2024-10-06,23.5,1
2024-10-06,30.9,21
2024-10-06,30.5,13
2024-10-06,23.0,4
2024-10-06,24.5,10
2024-10-06,27.8,11
